05/04/13,11:53:00PM,85.00,KDBOWEDENIAL8200
05/04/13,10:26:13PM,85.00,KDBOWEDENIAL8200
05/04/13,8:43:32PM,85.00,KDBOWEDENIAL8200
05/04/13,2:19:24PM,85.00,KDBOWEDENIAL8200
05/05/13,9:28:49AM,85.00,KDBOWEDENIAL8200
05/05/13,10:50:31PM,85.00,KDBOWEDENIAL8200
05/05/13,9:23:48PM,85.00,KDBOWEDENIAL8200
05/05/13,8:23:31PM,85.00,KDBOWEDENIAL8200
05/05/13,11:24:03PM,85.00,KDBOWEDENIAL8200
05/05/13,7:41:18PM,85.00,KDBOWEDENIAL8200
05/05/13,10:40:23AM,85.00,KDBOWEDENIAL8200
05/05/13,6:14:21AM,85.00,KDBOWEDENIAL8200
05/06/13,9:42:40PM,50.00,KDBOWEDENIAL8200
05/06/13,7:45:13PM,50.00,KDBOWEDENIAL8200
05/06/13,8:45:54PM,50.00,KDBOWEDENIAL8200
05/07/13,7:20:53PM,50.00,KDBOWEDENIAL8200
05/07/13,8:44:45PM,50.00,KDBOWEDENIAL8200
05/07/13,9:49:47PM,50.00,KDBOWEDENIAL8200
05/08/13,9:14:18PM,50.00,KDBOWEDENIAL8200
05/08/13,8:17:12PM,50.00,KDBOWEDENIAL8200
05/08/13,7:13:24PM,50.00,KDBOWEDENIAL8200
05/09/13,9:14:28PM,50.00,KDBOWEDENIAL8200
05/11/13,11:54:52PM,85.00,KDBOWEDENIAL8200
05/11/13,2:46:55PM,85.00,KDBOWEDENIAL8200
05/11/13,4:17:14PM,85.00,KDBOWEDENIAL8200
05/11/13,8:55:43AM,85.00,KDBOWEDENIAL8200
05/11/13,9:53:25PM,85.00,KDBOWEDENIAL8200
05/11/13,6:14:52PM,85.00,KDBOWEDENIAL8200
05/12/13,7:17:43PM,85.00,KDBOWEDENIAL8200
05/12/13,12:16:42PM,85.00,KDBOWEDENIAL8200
05/12/13,5:41:23PM,85.00,KDBOWEDENIAL8200
05/12/13,4:44:22PM,85.00,KDBOWEDENIAL8200
05/12/13,9:53:22AM,85.00,KDBOWEDENIAL8200
05/12/13,12:46:02PM,85.00,KDBOWEDENIAL8200
05/13/13,9:08:55PM,50.00,KDBOWEDENIAL8200
05/14/13,8:45:52PM,50.00,KDBOWEDENIAL8200
05/15/13,8:17:33PM,50.00,KDBOWEDENIAL8200
05/15/13,9:45:30PM,50.00,KDBOWEDENIAL8200
05/16/13,9:20:02PM,50.00,KDBOWEDENIAL8200
05/18/13,3:42:32PM,85.00,KDBOWEDENIAL8200
